"","circuitId","circuitRef","Circuit","location","country","lat","lng","alt","raceId","year","round","grand_prix","race_date","race_time"
"16",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,841,2011,1,"Australian Grand Prix",2011-03-27,"06:00:00"
"17",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,860,2012,1,"Australian Grand Prix",2012-03-18,"06:00:00"
"18",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,880,2013,1,"Australian Grand Prix",2013-03-17,"06:00:00"
"19",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,900,2014,1,"Australian Grand Prix",2014-03-16,"06:00:00"
"20",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,926,2015,1,"Australian Grand Prix",2015-03-15,"05:00:00"
"21",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,948,2016,1,"Australian Grand Prix",2016-03-20,"05:00:00"
"22",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,969,2017,1,"Australian Grand Prix",2017-03-26,"05:00:00"
"23",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,989,2018,1,"Australian Grand Prix",2018-03-25,"05:10:00"
"24",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,1010,2019,1,"Australian Grand Prix",2019-03-17,"05:10:00"
"25",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,1076,2022,3,"Australian Grand Prix",2022-04-10,"05:00:00"
"26",1,"albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,1100,2023,3,"Australian Grand Prix",2023-04-02,"05:00:00"
"27",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,2,2009,2,"Malaysian Grand Prix",2009-04-05,"09:00:00"
"28",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,19,2008,2,"Malaysian Grand Prix",2008-03-23,"07:00:00"
"29",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,37,2007,2,"Malaysian Grand Prix",2007-04-08,"07:00:00"
"30",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,54,2006,2,"Malaysian Grand Prix",2006-03-19,"15:00:00"
"31",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,72,2005,2,"Malaysian Grand Prix",2005-03-20,"15:00:00"
"32",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,91,2004,2,"Malaysian Grand Prix",2004-03-21,"\N"
"33",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,109,2003,2,"Malaysian Grand Prix",2003-03-23,"\N"
"34",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,125,2002,2,"Malaysian Grand Prix",2002-03-17,"\N"
"35",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,142,2001,2,"Malaysian Grand Prix",2001-03-18,"\N"
"36",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,174,2000,17,"Malaysian Grand Prix",2000-10-22,"\N"
"37",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,189,1999,15,"Malaysian Grand Prix",1999-10-17,"\N"
"38",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,339,2010,3,"Malaysian Grand Prix",2010-04-04,"08:00:00"
"39",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,842,2011,2,"Malaysian Grand Prix",2011-04-10,"08:00:00"
"40",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,861,2012,2,"Malaysian Grand Prix",2012-03-25,"08:00:00"
"41",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,881,2013,2,"Malaysian Grand Prix",2013-03-24,"08:00:00"
"42",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,901,2014,2,"Malaysian Grand Prix",2014-03-30,"08:00:00"
"43",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,927,2015,2,"Malaysian Grand Prix",2015-03-29,"07:00:00"
"44",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,963,2016,16,"Malaysian Grand Prix",2016-10-02,"07:00:00"
"45",2,"sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,983,2017,15,"Malaysian Grand Prix",2017-10-01,"07:00:00"
"46",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,4,2009,4,"Bahrain Grand Prix",2009-04-26,"12:00:00"
"47",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,20,2008,3,"Bahrain Grand Prix",2008-04-06,"11:30:00"
"48",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,38,2007,3,"Bahrain Grand Prix",2007-04-15,"11:30:00"
"49",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,53,2006,1,"Bahrain Grand Prix",2006-03-12,"14:30:00"
"50",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,73,2005,3,"Bahrain Grand Prix",2005-04-03,"14:30:00"
"51",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,92,2004,3,"Bahrain Grand Prix",2004-04-04,"\N"
"52",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,337,2010,1,"Bahrain Grand Prix",2010-03-14,"12:00:00"
"53",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,863,2012,4,"Bahrain Grand Prix",2012-04-22,"12:00:00"
"54",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,883,2013,4,"Bahrain Grand Prix",2013-04-21,"12:00:00"
"55",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,902,2014,3,"Bahrain Grand Prix",2014-04-06,"15:00:00"
"56",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,929,2015,4,"Bahrain Grand Prix",2015-04-19,"15:00:00"
"57",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,949,2016,2,"Bahrain Grand Prix",2016-04-03,"15:00:00"
"58",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,971,2017,3,"Bahrain Grand Prix",2017-04-16,"15:00:00"
"59",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,990,2018,2,"Bahrain Grand Prix",2018-04-08,"15:10:00"
"60",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,1011,2019,2,"Bahrain Grand Prix",2019-03-31,"15:10:00"
"61",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,1045,2020,15,"Bahrain Grand Prix",2020-11-29,"14:10:00"
"62",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,1046,2020,16,"Sakhir Grand Prix",2020-12-06,"17:10:00"
"63",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,1074,2022,1,"Bahrain Grand Prix",2022-03-20,"15:00:00"
"64",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,1052,2021,1,"Bahrain Grand Prix",2021-03-28,"15:00:00"
"65",3,"bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,1098,2023,1,"Bahrain Grand Prix",2023-03-05,"15:00:00"
"66",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,5,2009,5,"Spanish Grand Prix",2009-05-10,"12:00:00"
"67",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,21,2008,4,"Spanish Grand Prix",2008-04-27,"12:00:00"
"68",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,39,2007,4,"Spanish Grand Prix",2007-05-13,"12:00:00"
"69",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,58,2006,6,"Spanish Grand Prix",2006-05-14,"14:00:00"
"70",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,75,2005,5,"Spanish Grand Prix",2005-05-08,"14:00:00"
"71",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,94,2004,5,"Spanish Grand Prix",2004-05-09,"\N"
"72",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,112,2003,5,"Spanish Grand Prix",2003-05-04,"\N"
"73",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,128,2002,5,"Spanish Grand Prix",2002-04-28,"\N"
"74",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,145,2001,5,"Spanish Grand Prix",2001-04-29,"\N"
"75",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,162,2000,5,"Spanish Grand Prix",2000-05-07,"\N"
"76",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,179,1999,5,"Spanish Grand Prix",1999-05-30,"\N"
"77",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,195,1998,5,"Spanish Grand Prix",1998-05-10,"\N"
"78",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,212,1997,6,"Spanish Grand Prix",1997-05-25,"\N"
"79",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,230,1996,7,"Spanish Grand Prix",1996-06-02,"\N"
"80",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,243,1995,4,"Spanish Grand Prix",1995-05-14,"\N"
"81",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,261,1994,5,"Spanish Grand Prix",1994-05-29,"\N"
"82",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,277,1993,5,"Spanish Grand Prix",1993-05-09,"\N"
"83",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,292,1992,4,"Spanish Grand Prix",1992-05-03,"\N"
"84",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,318,1991,14,"Spanish Grand Prix",1991-09-29,"\N"
"85",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,341,2010,5,"Spanish Grand Prix",2010-05-09,"12:00:00"
"86",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,845,2011,5,"Spanish Grand Prix",2011-05-22,"12:00:00"
"87",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,864,2012,5,"Spanish Grand Prix",2012-05-13,"12:00:00"
"88",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,884,2013,5,"Spanish Grand Prix",2013-05-12,"12:00:00"
"89",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,904,2014,5,"Spanish Grand Prix",2014-05-11,"12:00:00"
"90",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,930,2015,5,"Spanish Grand Prix",2015-05-10,"12:00:00"
"91",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,952,2016,5,"Spanish Grand Prix",2016-05-15,"12:00:00"
"92",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,973,2017,5,"Spanish Grand Prix",2017-05-14,"12:00:00"
"93",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,993,2018,5,"Spanish Grand Prix",2018-05-13,"13:10:00"
"94",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,1014,2019,5,"Spanish Grand Prix",2019-05-12,"13:10:00"
"95",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,1036,2020,6,"Spanish Grand Prix",2020-08-16,"13:10:00"
"96",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,1055,2021,4,"Spanish Grand Prix",2021-05-09,"13:00:00"
"97",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,1079,2022,6,"Spanish Grand Prix",2022-05-22,"13:00:00"
"98",4,"catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,1105,2023,7,"Spanish Grand Prix",2023-06-04,"13:00:00"
"99",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,7,2009,7,"Turkish Grand Prix",2009-06-07,"12:00:00"
"100",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,22,2008,5,"Turkish Grand Prix",2008-05-11,"12:00:00"
"101",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,47,2007,12,"Turkish Grand Prix",2007-08-26,"12:00:00"
"102",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,66,2006,14,"Turkish Grand Prix",2006-08-27,"15:00:00"
"103",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,84,2005,14,"Turkish Grand Prix",2005-08-21,"15:00:00"
"104",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,343,2010,7,"Turkish Grand Prix",2010-05-30,"11:00:00"
"105",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,844,2011,4,"Turkish Grand Prix",2011-05-08,"12:00:00"
"106",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,1044,2020,14,"Turkish Grand Prix",2020-11-15,"10:10:00"
"107",5,"istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,1067,2021,16,"Turkish Grand Prix",2021-10-10,"12:00:00"
"108",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,6,2009,6,"Monaco Grand Prix",2009-05-24,"12:00:00"
"109",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,23,2008,6,"Monaco Grand Prix",2008-05-25,"12:00:00"
"110",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,40,2007,5,"Monaco Grand Prix",2007-05-27,"12:00:00"
"111",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,59,2006,7,"Monaco Grand Prix",2006-05-28,"14:00:00"
"112",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,76,2005,6,"Monaco Grand Prix",2005-05-22,"14:00:00"
"113",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,95,2004,6,"Monaco Grand Prix",2004-05-23,"\N"
"114",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,114,2003,7,"Monaco Grand Prix",2003-06-01,"\N"
"115",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,130,2002,7,"Monaco Grand Prix",2002-05-26,"\N"
"116",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,147,2001,7,"Monaco Grand Prix",2001-05-27,"\N"
"117",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,164,2000,7,"Monaco Grand Prix",2000-06-04,"\N"
"118",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,178,1999,4,"Monaco Grand Prix",1999-05-16,"\N"
"119",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,196,1998,6,"Monaco Grand Prix",1998-05-24,"\N"
"120",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,211,1997,5,"Monaco Grand Prix",1997-05-11,"\N"
"121",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,229,1996,6,"Monaco Grand Prix",1996-05-19,"\N"
"122",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,244,1995,5,"Monaco Grand Prix",1995-05-28,"\N"
"123",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,260,1994,4,"Monaco Grand Prix",1994-05-15,"\N"
"124",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,278,1993,6,"Monaco Grand Prix",1993-05-23,"\N"
"125",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,294,1992,6,"Monaco Grand Prix",1992-05-31,"\N"
"126",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,308,1991,4,"Monaco Grand Prix",1991-05-12,"\N"
"127",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,324,1990,4,"Monaco Grand Prix",1990-05-27,"\N"
"128",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,342,2010,6,"Monaco Grand Prix",2010-05-16,"12:00:00"
"129",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,358,1989,3,"Monaco Grand Prix",1989-05-07,"\N"
"130",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,374,1988,3,"Monaco Grand Prix",1988-05-15,"\N"
"131",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,391,1987,4,"Monaco Grand Prix",1987-05-31,"\N"
"132",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,407,1986,4,"Monaco Grand Prix",1986-05-11,"\N"
"133",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,423,1985,4,"Monaco Grand Prix",1985-05-19,"\N"
"134",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,441,1984,6,"Monaco Grand Prix",1984-06-03,"\N"
"135",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,456,1983,5,"Monaco Grand Prix",1983-05-15,"\N"
"136",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,472,1982,6,"Monaco Grand Prix",1982-05-23,"\N"
"137",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,488,1981,6,"Monaco Grand Prix",1981-05-31,"\N"
"138",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,503,1980,6,"Monaco Grand Prix",1980-05-18,"\N"
"139",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,518,1979,7,"Monaco Grand Prix",1979-05-27,"\N"
"140",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,531,1978,5,"Monaco Grand Prix",1978-05-07,"\N"
"141",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,548,1977,6,"Monaco Grand Prix",1977-05-22,"\N"
"142",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,565,1976,6,"Monaco Grand Prix",1976-05-30,"\N"
"143",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,580,1975,5,"Monaco Grand Prix",1975-05-11,"\N"
"144",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,595,1974,6,"Monaco Grand Prix",1974-05-26,"\N"
"145",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,610,1973,6,"Monaco Grand Prix",1973-06-03,"\N"
"146",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,623,1972,4,"Monaco Grand Prix",1972-05-14,"\N"
"147",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,634,1971,3,"Monaco Grand Prix",1971-05-23,"\N"
"148",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,645,1970,3,"Monaco Grand Prix",1970-05-10,"\N"
"149",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,658,1969,3,"Monaco Grand Prix",1969-05-18,"\N"
"150",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,669,1968,3,"Monaco Grand Prix",1968-05-26,"\N"
"151",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,680,1967,2,"Monaco Grand Prix",1967-05-07,"\N"
"152",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,690,1966,1,"Monaco Grand Prix",1966-05-22,"\N"
"153",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,700,1965,2,"Monaco Grand Prix",1965-05-30,"\N"
"154",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,709,1964,1,"Monaco Grand Prix",1964-05-10,"\N"
"155",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,719,1963,1,"Monaco Grand Prix",1963-05-26,"\N"
"156",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,730,1962,2,"Monaco Grand Prix",1962-06-03,"\N"
"157",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,738,1961,1,"Monaco Grand Prix",1961-05-14,"\N"
"158",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,747,1960,2,"Monaco Grand Prix",1960-05-29,"\N"
"159",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,756,1959,1,"Monaco Grand Prix",1959-05-10,"\N"
"160",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,766,1958,2,"Monaco Grand Prix",1958-05-18,"\N"
"161",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,777,1957,2,"Monaco Grand Prix",1957-05-19,"\N"
"162",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,785,1956,2,"Monaco Grand Prix",1956-05-13,"\N"
"163",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,793,1955,2,"Monaco Grand Prix",1955-05-22,"\N"
"164",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,834,1950,2,"Monaco Grand Prix",1950-05-21,"\N"
"165",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,846,2011,6,"Monaco Grand Prix",2011-05-29,"12:00:00"
"166",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,865,2012,6,"Monaco Grand Prix",2012-05-27,"12:00:00"
"167",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,885,2013,6,"Monaco Grand Prix",2013-05-26,"12:00:00"
"168",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,905,2014,6,"Monaco Grand Prix",2014-05-25,"12:00:00"
"169",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,931,2015,6,"Monaco Grand Prix",2015-05-24,"12:00:00"
"170",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,953,2016,6,"Monaco Grand Prix",2016-05-29,"12:00:00"
"171",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,974,2017,6,"Monaco Grand Prix",2017-05-28,"12:00:00"
"172",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,994,2018,6,"Monaco Grand Prix",2018-05-27,"13:10:00"
"173",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,1015,2019,6,"Monaco Grand Prix",2019-05-26,"13:10:00"
"174",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,1056,2021,5,"Monaco Grand Prix",2021-05-23,"13:00:00"
"175",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,1080,2022,7,"Monaco Grand Prix",2022-05-29,"13:00:00"
"176",6,"monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,1104,2023,6,"Monaco Grand Prix",2023-05-28,"13:00:00"
"177",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,24,2008,7,"Canadian Grand Prix",2008-06-08,"17:00:00"
"178",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,41,2007,6,"Canadian Grand Prix",2007-06-10,"17:00:00"
"179",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,61,2006,9,"Canadian Grand Prix",2006-06-25,"13:00:00"
"180",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,78,2005,8,"Canadian Grand Prix",2005-06-12,"13:00:00"
"181",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,97,2004,8,"Canadian Grand Prix",2004-06-13,"\N"
"182",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,115,2003,8,"Canadian Grand Prix",2003-06-15,"\N"
"183",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,131,2002,8,"Canadian Grand Prix",2002-06-09,"\N"
"184",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,148,2001,8,"Canadian Grand Prix",2001-06-10,"\N"
"185",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,165,2000,8,"Canadian Grand Prix",2000-06-18,"\N"
"186",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,180,1999,6,"Canadian Grand Prix",1999-06-13,"\N"
"187",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,197,1998,7,"Canadian Grand Prix",1998-06-07,"\N"
"188",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,213,1997,7,"Canadian Grand Prix",1997-06-15,"\N"
"189",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,231,1996,8,"Canadian Grand Prix",1996-06-16,"\N"
"190",7,"villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,245,1995,6,"Canadian Grand Prix",1995-06-11,"\N"
